time,sat_name,subRegion,angle_g_param
2026-02-24T07:39:27.795Z,SCD 1,A--512,0.25
2026-02-24T07:39:27.795Z,CALSPHERE 1,A--509,0.25
2026-02-24T07:39:27.795Z,SCD 1,A--517,0.25
2026-02-24T07:39:27.795Z,CALSPHERE 4A,A--513,0.25
2026-02-24T07:39:27.795Z,SCD 1,A--499,0.25
2026-02-24T07:39:27.795Z,CALSPHERE 1,A--498,0.25
2026-02-24T07:39:27.795Z,SCD 1,A--505,0.25
2026-02-24T07:39:27.795Z,CALSPHERE 4A,A--555,0.25
2026-02-24T07:39:27.795Z,HST,A--551,0.25
2026-02-24T07:39:27.795Z,CALSPHERE 4A,A--505,0.25
2026-02-24T07:39:27.795Z,HST,A--513,0.25
2026-02-24T07:39:27.795Z,CALSPHERE 1,A--517,0.25
2026-02-24T07:39:27.795Z,SCD 1,A--504,0.25
2026-02-24T07:39:27.795Z,CALSPHERE 2,A--500,0.25
2026-02-24T07:39:27.795Z,HST,A--44,0.25
2026-02-24T07:39:29.795Z,SCD 1,A--31,0.25
2026-02-24T07:39:29.795Z,HST,A--46,0.25
2026-02-24T07:39:29.795Z,CALSPHERE 1,A--566,0.25
2026-02-24T07:39:29.795Z,HST,A--552,0.25
2026-02-24T07:39:29.795Z,CALSPHERE 4A,A--567,0.25
2026-02-24T07:39:29.795Z,CALSPHERE 1,A--506,0.25
2026-02-24T07:39:29.795Z,CALSPHERE 2,A--488,0.25
2026-02-24T07:39:29.795Z,CALSPHERE 2,A--477,0.25
2026-02-24T07:39:29.795Z,CALSPHERE 4A,A--475,0.25
2026-02-24T07:39:29.795Z,CALSPHERE 1,A--474,0.25
2026-02-24T07:39:31.795Z,SCD 1,A--31,0.25
2026-02-24T07:39:31.795Z,HST,A--46,0.25
2026-02-24T07:39:31.795Z,CALSPHERE 2,A--516,0.25
2026-02-24T07:39:31.795Z,CALSPHERE 2,A--472,0.25
2026-02-24T07:39:31.795Z,CALSPHERE 4A,A--469,0.25
2026-02-24T07:39:33.795Z,SCD 1,A--31,0.25
2026-02-24T07:39:33.795Z,CALSPHERE 4A,A--498,0.25
2026-02-24T07:39:33.795Z,CALSPHERE 2,A--506,0.25
2026-02-24T07:39:33.795Z,CALSPHERE 4A,A--490,0.25
2026-02-24T07:39:33.795Z,CALSPHERE 1,A--488,0.25
2026-02-24T07:39:33.795Z,CALSPHERE 4A,A--489,0.25
2026-02-24T07:39:33.795Z,CALSPHERE 1,A--469,0.25
2026-02-24T07:39:33.795Z,CALSPHERE 4A,A--494,0.25
2026-02-24T07:39:33.795Z,CALSPHERE 2,A--497,0.25
2026-02-24T07:39:33.795Z,HST,A--46,0.25
2026-02-24T07:39:33.795Z,CALSPHERE 4A,A--508,0.25
2026-02-24T07:39:33.795Z,HST,A--509,0.25
2026-02-24T07:39:35.795Z,SCD 1,A--31,0.25
2026-02-24T07:39:35.795Z,CALSPHERE 1,A--492,0.25
2026-02-24T07:39:35.795Z,CALSPHERE 2,A--492,0.25
2026-02-24T07:39:35.795Z,HST,A--46,0.25
2026-02-24T07:39:35.795Z,CALSPHERE 2,A--484,0.25
2026-02-24T07:39:37.795Z,SCD 1,A--31,0.25
2026-02-24T07:39:37.795Z,CALSPHERE 2,A--517,0.25
2026-02-24T07:39:37.795Z,HST,A--514,0.25
2026-02-24T07:39:37.795Z,HST,A--46,0.25
2026-02-24T07:39:37.795Z,CALSPHERE 4A,A--507,0.25
2026-02-24T07:39:37.795Z,CALSPHERE 2,A--541,0.25
2026-02-24T07:39:37.795Z,SCD 1,A--533,0.25
2026-02-24T07:39:39.795Z,SCD 1,A--31,0.25
2026-02-24T07:39:39.795Z,HST,A--46,0.25
2026-02-24T07:39:39.795Z,CALSPHERE 1,A--536,0.25
2026-02-24T07:39:39.795Z,CALSPHERE 4A,A--549,0.25
2026-02-24T07:39:39.795Z,CALSPHERE 2,A--523,0.25
2026-02-24T07:39:39.795Z,HST,A--507,0.25
2026-02-24T07:39:39.795Z,CALSPHERE 2,A--503,0.25
2026-02-24T07:39:39.795Z,SCD 1,A--504,0.25
2026-02-24T07:39:41.795Z,SCD 1,A--31,0.25
2026-02-24T07:39:41.795Z,SCD 1,A--560,0.25
2026-02-24T07:39:41.795Z,CALSPHERE 4A,A--509,0.25
2026-02-24T07:39:41.795Z,HST,A--46,0.25
2026-02-24T07:39:41.795Z,HST,A--503,0.25
2026-02-24T07:39:41.795Z,CALSPHERE 1,A--506,0.25
2026-02-24T07:39:43.795Z,SCD 1,A--31,0.25
2026-02-24T07:39:43.795Z,HST,A--46,0.25
2026-02-24T07:39:45.795Z,SCD 1,A--31,0.25
2026-02-24T07:39:45.795Z,HST,A--512,0.25
2026-02-24T07:39:45.795Z,SCD 1,A--511,0.25
2026-02-24T07:39:45.795Z,CALSPHERE 4A,A--472,0.25
2026-02-24T07:39:45.795Z,HST,A--563,0.25
2026-02-24T07:39:45.795Z,HST,A--541,0.25
2026-02-24T07:39:45.795Z,CALSPHERE 1,A--470,0.25
2026-02-24T07:39:45.795Z,CALSPHERE 2,A--471,0.25
2026-02-24T07:39:45.795Z,CALSPHERE 4A,A--515,0.25
2026-02-24T07:39:45.795Z,SCD 1,A--514,0.25
2026-02-24T07:39:45.795Z,CALSPHERE 1,A--513,0.25
2026-02-24T07:39:45.795Z,HST,A--46,0.25
2026-02-24T07:39:45.795Z,CALSPHERE 2,A--479,0.25
2026-02-24T07:39:45.795Z,CALSPHERE 1,A--498,0.25
2026-02-24T07:39:45.795Z,CALSPHERE 4A,A--479,0.25
2026-02-24T07:39:45.795Z,CALSPHERE 1,A--510,0.25
2026-02-24T07:39:45.795Z,CALSPHERE 1,A--535,0.25
2026-02-24T07:39:45.795Z,CALSPHERE 2,A--520,0.25
2026-02-24T07:39:45.795Z,SCD 1,A--535,0.25
2026-02-24T07:39:45.795Z,CALSPHERE 2,A--512,0.25
2026-02-24T07:39:45.795Z,SCD 1,A--511,0.25
2026-02-24T07:39:47.795Z,SCD 1,A--31,0.25
2026-02-24T07:39:47.795Z,HST,A--46,0.25
2026-02-24T07:39:47.795Z,SCD 1,A--517,0.25
2026-02-24T07:39:47.795Z,CALSPHERE 4A,A--513,0.25
2026-02-24T07:39:47.795Z,HST,A--517,0.25
2026-02-24T07:39:49.795Z,SCD 1,A--31,0.25
2026-02-24T07:39:49.795Z,CALSPHERE 1,A--511,0.25
2026-02-24T07:39:49.795Z,CALSPHERE 2,A--494,0.25
2026-02-24T07:39:49.795Z,HST,A--46,0.25
2026-02-24T07:39:49.795Z,HST,A--511,0.25
2026-02-24T07:39:49.795Z,CALSPHERE 4A,A--509,0.25
2026-02-24T07:39:49.795Z,CALSPHERE 1,A--495,0.25
2026-02-24T07:39:49.795Z,CALSPHERE 4A,A--495,0.25
2026-02-24T07:39:49.795Z,CALSPHERE 4A,A--477,0.25
2026-02-24T07:39:49.795Z,CALSPHERE 2,A--477,0.25
2026-02-24T07:39:49.795Z,CALSPHERE 1,A--473,0.25
2026-02-24T07:39:49.795Z,CALSPHERE 4A,A--505,0.25
2026-02-24T07:39:51.795Z,SCD 1,A--31,0.25
2026-02-24T07:39:51.795Z,HST,A--467,0.25
2026-02-24T07:39:51.795Z,CALSPHERE 2,A--511,0.25
2026-02-24T07:39:51.795Z,SCD 1,A--511,0.25
2026-02-24T07:39:51.795Z,CALSPHERE 1,A--513,0.25
2026-02-24T07:39:51.795Z,CALSPHERE 1,A--511,0.25
2026-02-24T07:39:53.795Z,SCD 1,A--31,0.25
2026-02-24T07:39:53.795Z,SCD 1,A--501,0.25
2026-02-24T07:39:53.795Z,CALSPHERE 4A,A--543,0.25
2026-02-24T07:39:53.795Z,CALSPHERE 1,A--549,0.25
2026-02-24T07:39:53.795Z,CALSPHERE 1,A--505,0.25
2026-02-24T07:39:53.795Z,CALSPHERE 1,A--469,0.25
2026-02-24T07:39:53.795Z,CALSPHERE 2,A--472,0.25
2026-02-24T07:39:53.795Z,SCD 1,A--527,0.25
2026-02-24T07:39:53.795Z,CALSPHERE 2,A--541,0.25
2026-02-24T07:39:53.795Z,HST,A--67,0.25
2026-02-24T07:39:53.795Z,CALSPHERE 4A,A--500,0.25
2026-02-24T07:39:53.795Z,CALSPHERE 2,A--499,0.25
2026-02-24T07:39:55.795Z,SCD 1,A--31,0.25
2026-02-24T07:39:55.795Z,HST,A--46,0.25
2026-02-24T07:39:55.795Z,CALSPHERE 4A,A--508,0.25
2026-02-24T07:39:55.795Z,CALSPHERE 2,A--508,0.25
2026-02-24T07:39:55.795Z,HST,A--508,0.25
2026-02-24T07:39:55.795Z,HST,A--567,0.25
2026-02-24T07:32:37.795Z,SCD 1,G-2,1.0
2026-02-24T07:32:37.795Z,CALSPHERE 1,G-11,1.0
2026-02-24T07:32:37.795Z,CALSPHERE 1,G-12,1.0
2026-02-24T07:32:37.795Z,HST,G-10,1.0
2026-02-24T07:32:38.795Z,SCD 1,G-2,1.0
2026-02-24T07:32:38.795Z,HST,G-10,1.0
2026-02-24T07:32:39.795Z,SCD 1,G-2,1.0
2026-02-24T07:32:39.795Z,HST,G-10,1.0
2026-02-24T07:32:39.795Z,CALSPHERE 2,G-10,1.0
2026-02-24T07:32:39.795Z,CALSPHERE 2,G-17,1.0
2026-02-24T07:32:40.795Z,SCD 1,G-2,1.0
2026-02-24T07:32:40.795Z,HST,G-10,1.0
2026-02-24T07:32:40.795Z,CALSPHERE 2,G-2,1.0
2026-02-24T07:32:41.795Z,SCD 1,G-2,1.0
2026-02-24T07:32:41.795Z,CALSPHERE 4A,G-12,1.0
2026-02-24T07:32:41.795Z,CALSPHERE 1,G-15,1.0
2026-02-24T07:32:41.795Z,CALSPHERE 4A,G-14,1.0
2026-02-24T07:32:41.795Z,HST,G-10,1.0
2026-02-24T07:32:42.795Z,SCD 1,G-2,1.0
2026-02-24T07:32:42.795Z,HST,G-10,1.0
2026-02-24T07:32:42.795Z,CALSPHERE 2,G-2,1.0
2026-02-24T07:32:42.795Z,CALSPHERE 1,G-12,1.0
2026-02-24T07:32:42.795Z,CALSPHERE 2,G-18,1.0
2026-02-24T07:32:42.795Z,CALSPHERE 1,G-11,1.0
2026-02-24T07:32:42.795Z,CALSPHERE 4A,G-12,1.0
2026-02-24T07:32:42.795Z,CALSPHERE 1,G-14,1.0
2026-02-24T07:32:42.795Z,CALSPHERE 1,G-13,1.0
2026-02-24T07:32:43.795Z,SCD 1,G-2,1.0
2026-02-24T07:32:43.795Z,HST,G-10,1.0
2026-02-24T07:32:43.795Z,CALSPHERE 1,G-12,1.0
2026-02-24T07:32:43.795Z,CALSPHERE 4A,G-15,1.0
2026-02-24T07:32:43.795Z,CALSPHERE 4A,G-14,1.0
2026-02-24T07:32:43.795Z,CALSPHERE 4A,G-12,1.0
2026-02-24T07:32:43.795Z,CALSPHERE 2,G-13,1.0
2026-02-24T07:32:43.795Z,CALSPHERE 1,G-13,1.0
2026-02-24T07:32:43.795Z,CALSPHERE 4A,G-11,1.0
2026-02-24T07:32:44.795Z,SCD 1,G-2,1.0
2026-02-24T07:32:44.795Z,HST,G-10,1.0
2026-02-24T07:32:44.795Z,CALSPHERE 2,G-2,1.0
2026-02-24T07:32:44.795Z,CALSPHERE 1,G-18,1.0
2026-02-24T07:32:44.795Z,CALSPHERE 4A,G-17,1.0
2026-02-24T07:32:45.795Z,SCD 1,G-2,1.0
2026-02-24T07:32:45.795Z,HST,G-10,1.0
2026-02-24T07:32:46.795Z,SCD 1,G-2,1.0
2026-02-24T07:32:46.795Z,HST,G-10,1.0
2026-02-24T07:32:46.795Z,CALSPHERE 2,G-2,1.0
2026-02-24T07:32:47.795Z,SCD 1,G-2,1.0
2026-02-24T07:32:47.795Z,HST,G-10,1.0
2026-02-24T07:32:47.795Z,CALSPHERE 4A,G-14,1.0
2026-02-24T07:32:47.795Z,CALSPHERE 2,G-13,1.0
2026-02-24T07:32:47.795Z,CALSPHERE 2,G-13,1.0
2026-02-24T07:32:47.795Z,CALSPHERE 2,G-16,1.0
2026-02-24T07:32:47.795Z,CALSPHERE 4A,G-15,1.0
2026-02-24T07:32:47.795Z,CALSPHERE 2,G-16,1.0
2026-02-24T07:32:47.795Z,CALSPHERE 1,G-12,1.0
2026-02-24T07:32:48.795Z,SCD 1,G-2,1.0
2026-02-24T07:32:48.795Z,HST,G-10,1.0
2026-02-24T07:32:49.795Z,SCD 1,G-2,1.0
2026-02-24T07:32:49.795Z,HST,G-10,1.0
2026-02-24T07:32:49.795Z,CALSPHERE 1,G-15,1.0
2026-02-24T07:32:49.795Z,CALSPHERE 2,G-16,1.0
2026-02-24T07:32:49.795Z,CALSPHERE 2,G-18,1.0
2026-02-24T07:32:49.795Z,CALSPHERE 4A,G-18,1.0
2026-02-24T07:32:49.795Z,CALSPHERE 1,G-18,1.0
2026-02-24T07:32:49.795Z,CALSPHERE 2,G-11,1.0
2026-02-24T07:32:49.795Z,CALSPHERE 1,G-13,1.0
2026-02-24T07:32:49.795Z,CALSPHERE 4A,G-12,1.0
2026-02-24T07:32:49.795Z,CALSPHERE 1,G-12,1.0
2026-02-24T07:32:49.795Z,CALSPHERE 1,G-2,1.0
2026-02-24T07:32:49.795Z,CALSPHERE 4A,G-13,1.0
2026-02-24T07:32:49.795Z,CALSPHERE 4A,G-14,1.0
2026-02-24T07:32:49.795Z,CALSPHERE 2,G-10,1.0
2026-02-24T07:32:50.795Z,SCD 1,G-2,1.0
2026-02-24T07:32:50.795Z,HST,G-10,1.0
2026-02-24T07:32:50.795Z,CALSPHERE 2,G-14,1.0
2026-02-24T07:32:50.795Z,CALSPHERE 1,G-14,1.0
2026-02-24T07:32:51.795Z,SCD 1,G-2,1.0
2026-02-24T07:32:51.795Z,HST,G-10,1.0
2026-02-24T07:32:51.795Z,CALSPHERE 2,G-2,1.0
2026-02-24T07:32:53.795Z,SCD 1,G-2,1.0
2026-02-24T07:32:53.795Z,HST,G-10,1.0
2026-02-24T07:32:56.795Z,SCD 1,G-1,1.0
2026-02-24T07:32:56.795Z,SCD 1,G-2,1.0
2026-02-24T07:32:56.795Z,HST,G-10,1.0
2026-02-24T07:33:00.795Z,SCD 1,G-1,1.0
2026-02-24T07:33:00.795Z,SCD 1,G-2,1.0
2026-02-24T07:33:00.795Z,HST,G-10,1.0
2026-02-24T07:33:00.795Z,CALSPHERE 4A,G-10,1.0
2026-02-24T07:33:00.795Z,CALSPHERE 2,G-11,1.0
2026-02-24T07:33:00.795Z,CALSPHERE 1,G-11,1.0
2026-02-24T07:33:00.795Z,CALSPHERE 4A,G-12,1.0
2026-02-24T07:33:00.795Z,CALSPHERE 4A,G-16,1.0
2026-02-24T07:33:00.795Z,CALSPHERE 1,G-16,1.0
2026-02-24T07:33:06.795Z,SCD 1,G-1,1.0
2026-02-24T07:33:06.795Z,SCD 1,G-2,1.0
2026-02-24T07:33:06.795Z,HST,G-10,1.0
2026-02-24T07:33:12.795Z,SCD 1,G-1,1.0
2026-02-24T07:33:12.795Z,SCD 1,G-2,1.0
2026-02-24T07:33:12.795Z,HST,G-10,1.0
2026-02-24T07:33:19.795Z,SCD 1,G-1,1.0
2026-02-24T07:33:19.795Z,SCD 1,G-2,1.0
2026-02-24T07:33:19.795Z,HST,G-10,1.0
2026-02-24T07:33:25.795Z,SCD 1,G-1,1.0
2026-02-24T07:33:25.795Z,CALSPHERE 2,G-12,1.0
2026-02-24T07:33:25.795Z,CALSPHERE 1,G-12,1.0
2026-02-24T07:33:25.795Z,CALSPHERE 2,G-11,1.0
2026-02-24T07:33:25.795Z,SCD 1,G-2,1.0
2026-02-24T07:33:25.795Z,CALSPHERE 2,G-13,1.0
2026-02-24T07:33:25.795Z,HST,G-5,1.0
2026-02-24T07:33:25.795Z,HST,G-10,1.0
2026-02-24T07:33:32.795Z,SCD 1,G-1,1.0
2026-02-24T07:33:32.795Z,SCD 1,G-2,1.0
2026-02-24T07:33:32.795Z,SCD 1,G-3,1.0
2026-02-24T07:33:32.795Z,CALSPHERE 4A,G-13,1.0
2026-02-24T07:33:32.795Z,HST,G-5,1.0
2026-02-24T07:33:32.795Z,HST,G-10,1.0
2026-02-24T07:33:40.795Z,SCD 1,G-1,1.0
2026-02-24T07:33:40.795Z,SCD 1,G-2,1.0
2026-02-24T07:33:40.795Z,CALSPHERE 1,G-15,1.0
2026-02-24T07:33:40.795Z,CALSPHERE 4A,G-15,1.0
2026-02-24T07:33:40.795Z,CALSPHERE 2,G-18,1.0
2026-02-24T07:33:40.795Z,CALSPHERE 1,G-17,1.0
2026-02-24T07:33:40.795Z,CALSPHERE 4A,G-17,1.0
2026-02-24T07:33:40.795Z,CALSPHERE 2,G-15,1.0
2026-02-24T07:33:40.795Z,SCD 1,G-3,1.0
2026-02-24T07:33:40.795Z,HST,G-10,1.0
2026-02-24T07:33:48.795Z,SCD 1,G-1,1.0
2026-02-24T07:33:48.795Z,CALSPHERE 2,G-17,1.0
2026-02-24T07:33:48.795Z,CALSPHERE 1,G-17,1.0
2026-02-24T07:33:48.795Z,SCD 1,G-2,1.0
2026-02-24T07:33:48.795Z,SCD 1,G-3,1.0
2026-02-24T07:33:48.795Z,HST,G-10,1.0
2026-02-24T07:33:48.795Z,CALSPHERE 4A,G-10,1.0
2026-02-24T07:33:55.795Z,SCD 1,G-1,1.0
2026-02-24T07:33:55.795Z,SCD 1,G-2,1.0
2026-02-24T07:33:55.795Z,SCD 1,G-3,1.0
2026-02-24T07:33:55.795Z,HST,G-10,1.0
2026-02-24T07:34:02.795Z,SCD 1,G-1,1.0
2026-02-24T07:34:02.795Z,SCD 1,G-2,1.0
2026-02-24T07:34:02.795Z,CALSPHERE 1,G-13,1.0
2026-02-24T07:34:02.795Z,CALSPHERE 4A,G-14,1.0
2026-02-24T07:34:02.795Z,CALSPHERE 2,G-13,1.0
2026-02-24T07:34:02.795Z,SCD 1,G-3,1.0
2026-02-24T07:34:02.795Z,SCD 1,G-4,1.0
2026-02-24T07:34:02.795Z,HST,G-10,1.0
2026-02-24T07:34:02.795Z,CALSPHERE 4A,G-18,1.0
2026-02-24T07:34:02.795Z,CALSPHERE 1,G-18,1.0
2026-02-24T07:34:02.795Z,CALSPHERE 1,G-14,1.0
2026-02-24T07:34:09.795Z,SCD 1,G-1,1.0
2026-02-24T07:34:09.795Z,SCD 1,G-2,1.0
2026-02-24T07:34:09.795Z,SCD 1,G-3,1.0
2026-02-24T07:34:09.795Z,CALSPHERE 2,G-18,1.0
2026-02-24T07:34:09.795Z,CALSPHERE 4A,G-18,1.0
2026-02-24T07:34:09.795Z,SCD 1,G-4,1.0
2026-02-24T07:34:09.795Z,HST,G-10,1.0
2026-02-24T07:34:17.795Z,SCD 1,G-1,1.0
2026-02-24T07:34:17.795Z,SCD 1,G-2,1.0
2026-02-24T07:34:17.795Z,SCD 1,G-3,1.0
2026-02-24T07:34:17.795Z,CALSPHERE 4A,G-12,1.0
2026-02-24T07:34:17.795Z,SCD 1,G-4,1.0
2026-02-24T07:34:17.795Z,HST,G-10,1.0
2026-02-24T07:34:17.795Z,CALSPHERE 2,G-11,1.0
2026-02-24T07:34:17.795Z,CALSPHERE 4A,G-11,1.0
2026-02-24T07:34:17.795Z,CALSPHERE 1,G-12,1.0
2026-02-24T07:34:25.795Z,SCD 1,G-1,1.0
2026-02-24T07:34:25.795Z,CALSPHERE 4A,G-13,1.0
2026-02-24T07:34:25.795Z,CALSPHERE 2,G-14,1.0
2026-02-24T07:34:25.795Z,SCD 1,G-2,1.0
2026-02-24T07:34:25.795Z,SCD 1,G-3,1.0
2026-02-24T07:34:25.795Z,SCD 1,G-4,1.0
2026-02-24T07:34:25.795Z,HST,G-10,1.0
2026-02-24T07:34:32.795Z,SCD 1,G-1,1.0
2026-02-24T07:34:32.795Z,CALSPHERE 1,G-2,1.0
2026-02-24T07:34:32.795Z,CALSPHERE 2,G-18,1.0
2026-02-24T07:34:32.795Z,CALSPHERE 1,G-17,1.0
2026-02-24T07:34:32.795Z,CALSPHERE 4A,G-17,1.0
2026-02-24T07:34:32.795Z,SCD 1,G-3,1.0
2026-02-24T07:34:32.795Z,SCD 1,G-4,1.0
2026-02-24T07:34:32.795Z,HST,G-10,1.0
2026-02-24T07:34:39.795Z,SCD 1,G-1,1.0
2026-02-24T07:34:39.795Z,SCD 1,G-2,1.0
2026-02-24T07:34:39.795Z,SCD 1,G-3,1.0
2026-02-24T07:34:39.795Z,SCD 1,G-4,1.0
2026-02-24T07:34:39.795Z,HST,G-10,1.0
2026-02-24T07:34:46.795Z,SCD 1,G-1,1.0
2026-02-24T07:34:46.795Z,SCD 1,G-3,1.0
2026-02-24T07:34:46.795Z,SCD 1,G-4,1.0
2026-02-24T07:34:46.795Z,HST,G-10,1.0
2026-02-24T07:34:52.795Z,SCD 1,G-1,1.0
2026-02-24T07:34:52.795Z,SCD 1,G-3,1.0
2026-02-24T07:34:52.795Z,CALSPHERE 4A,G-3,1.0
2026-02-24T07:34:52.795Z,SCD 1,G-4,1.0
2026-02-24T07:34:52.795Z,HST,G-10,1.0
2026-02-24T07:34:52.795Z,CALSPHERE 2,G-12,1.0
2026-02-24T07:34:52.795Z,CALSPHERE 1,G-14,1.0
2026-02-24T07:34:58.795Z,SCD 1,G-1,1.0
2026-02-24T07:34:58.795Z,SCD 1,G-3,1.0
2026-02-24T07:34:58.795Z,SCD 1,G-4,1.0
2026-02-24T07:34:58.795Z,HST,G-10,1.0
2026-02-24T07:35:04.795Z,SCD 1,G-1,1.0
2026-02-24T07:35:04.795Z,SCD 1,G-3,1.0
2026-02-24T07:35:04.795Z,CALSPHERE 1,G-14,1.0
2026-02-24T07:35:04.795Z,SCD 1,G-4,1.0
2026-02-24T07:35:04.795Z,HST,G-10,1.0
2026-02-24T07:35:11.795Z,SCD 1,G-1,1.0
2026-02-24T07:35:11.795Z,SCD 1,G-3,1.0
2026-02-24T07:35:11.795Z,CALSPHERE 4A,G-12,1.0
2026-02-24T07:35:11.795Z,SCD 1,G-4,1.0
2026-02-24T07:35:11.795Z,HST,G-10,1.0
2026-02-24T07:35:11.795Z,CALSPHERE 4A,G-17,1.0
2026-02-24T07:35:11.795Z,CALSPHERE 2,G-18,1.0
2026-02-24T07:35:11.795Z,CALSPHERE 1,G-18,1.0
2026-02-24T07:35:11.795Z,CALSPHERE 1,G-11,1.0
2026-02-24T07:35:18.795Z,SCD 1,G-1,1.0
2026-02-24T07:35:18.795Z,SCD 1,G-3,1.0
2026-02-24T07:35:18.795Z,SCD 1,G-4,1.0
2026-02-24T07:35:18.795Z,HST,G-10,1.0
2026-02-24T07:35:18.795Z,CALSPHERE 1,G-15,1.0
2026-02-24T07:35:18.795Z,CALSPHERE 4A,G-11,1.0
2026-02-24T07:35:18.795Z,CALSPHERE 1,G-11,1.0
2026-02-24T07:35:18.795Z,CALSPHERE 2,G-12,1.0
2026-02-24T07:35:25.795Z,SCD 1,G-1,1.0
2026-02-24T07:35:25.795Z,SCD 1,G-3,1.0
2026-02-24T07:35:25.795Z,CALSPHERE 2,G-18,1.0
2026-02-24T07:35:25.795Z,CALSPHERE 1,G-17,1.0
2026-02-24T07:35:25.795Z,SCD 1,G-4,1.0
2026-02-24T07:35:25.795Z,HST,G-10,1.0
2026-02-24T07:35:25.795Z,CALSPHERE 2,G-16,1.0
2026-02-24T07:35:25.795Z,CALSPHERE 4A,G-15,1.0
2026-02-24T07:35:32.795Z,SCD 1,G-1,1.0
2026-02-24T07:35:32.795Z,CALSPHERE 4A,G-14,1.0
2026-02-24T07:35:32.795Z,CALSPHERE 2,G-14,1.0
2026-02-24T07:35:32.795Z,CALSPHERE 1,G-15,1.0
2026-02-24T07:35:32.795Z,CALSPHERE 4A,G-15,1.0
2026-02-24T07:35:32.795Z,CALSPHERE 2,G-14,1.0
2026-02-24T07:35:32.795Z,CALSPHERE 2,G-3,1.0
2026-02-24T07:35:32.795Z,CALSPHERE 4A,G-14,1.0
2026-02-24T07:35:32.795Z,CALSPHERE 1,G-14,1.0
2026-02-24T07:35:32.795Z,SCD 1,G-4,1.0
2026-02-24T07:35:39.795Z,SCD 1,G-1,1.0
2026-02-24T07:35:39.795Z,SCD 1,G-3,1.0
2026-02-24T07:35:39.795Z,SCD 1,G-4,1.0
2026-02-24T07:35:46.795Z,SCD 1,G-1,1.0
2026-02-24T07:35:46.795Z,SCD 1,G-3,1.0
2026-02-24T07:35:46.795Z,SCD 1,G-4,1.0
2026-02-24T07:35:46.795Z,CALSPHERE 2,G-11,1.0
2026-02-24T07:35:52.795Z,SCD 1,G-1,1.0
2026-02-24T07:35:52.795Z,SCD 1,G-3,1.0
2026-02-24T07:35:52.795Z,SCD 1,G-4,1.0
2026-02-24T07:35:52.795Z,CALSPHERE 4A,G-4,1.0
2026-02-24T07:35:58.795Z,SCD 1,G-1,1.0
2026-02-24T07:35:58.795Z,CALSPHERE 4A,G-17,1.0
2026-02-24T07:35:58.795Z,CALSPHERE 4A,G-17,1.0
2026-02-24T07:35:58.795Z,HST,G-18,1.0
2026-02-24T07:35:58.795Z,SCD 1,G-3,1.0
2026-02-24T07:35:58.795Z,SCD 1,G-4,1.0
2026-02-24T07:36:04.795Z,SCD 1,G-1,1.0
2026-02-24T07:36:04.795Z,CALSPHERE 2,G-14,1.0
2026-02-24T07:36:04.795Z,SCD 1,G-3,1.0
2026-02-24T07:36:04.795Z,SCD 1,G-4,1.0
2026-02-24T07:36:10.795Z,SCD 1,G-3,1.0
2026-02-24T07:36:10.795Z,CALSPHERE 1,G-13,1.0
2026-02-24T07:36:10.795Z,CALSPHERE 1,G-12,1.0
2026-02-24T07:36:10.795Z,SCD 1,G-4,1.0
2026-02-24T07:36:15.795Z,SCD 1,G-3,1.0
2026-02-24T07:36:15.795Z,SCD 1,G-4,1.0
2026-02-24T07:36:21.795Z,SCD 1,G-3,1.0
2026-02-24T07:36:21.795Z,CALSPHERE 4A,G-3,1.0
2026-02-24T07:36:21.795Z,SCD 1,G-4,1.0
2026-02-24T07:36:27.795Z,SCD 1,G-3,1.0
2026-02-24T07:36:27.795Z,SCD 1,G-4,1.0
2026-02-24T07:36:27.795Z,CALSPHERE 4A,G-11,1.0
2026-02-24T07:36:27.795Z,CALSPHERE 2,G-12,1.0
2026-02-24T07:36:33.795Z,SCD 1,G-3,1.0
2026-02-24T07:36:33.795Z,SCD 1,G-4,1.0
2026-02-24T07:36:38.795Z,SCD 1,G-3,1.0
2026-02-24T07:36:38.795Z,SCD 1,G-4,1.0
2026-02-24T07:36:44.795Z,CALSPHERE 1,G-3,1.0
2026-02-24T07:36:44.795Z,SCD 1,G-4,1.0
2026-02-24T07:36:44.795Z,CALSPHERE 2,G-17,1.0
2026-02-24T07:36:49.795Z,SCD 1,G-3,1.0
2026-02-24T07:36:49.795Z,SCD 1,G-4,1.0
2026-02-24T07:36:55.795Z,SCD 1,G-3,1.0
2026-02-24T07:36:55.795Z,CALSPHERE 4A,G-14,1.0
2026-02-24T07:36:55.795Z,SCD 1,G-4,1.0
2026-02-24T07:37:00.795Z,SCD 1,G-3,1.0
2026-02-24T07:37:00.795Z,SCD 1,G-4,1.0
2026-02-24T07:37:06.795Z,SCD 1,G-3,1.0
